AUN,LEAInstName,PreK_Half,LEACategory,LEAIUNumber,LEAIU,LEACountyName,LEAStatus,LEAStatusEffectiveDate,LEAWebAddress,LEAPublicEmailAddress,LEAMailingAddressLine1,LEAMailingAddressLine2,LEAMailingCity,LEAMailingState,LEAMailingZipCode,LEAMailingZipCodeExtn,LEALocationAddressLine1,LEALocationAddressLine2,LEALocationCity,LEALocationState,LEALocationZipCode,LEALocationZipCodeExtn,LEAPhoneNumber,LEAPhoneNumberExtn,LEAAdminTitle,LEAAdminSalutation,LEAAdminFirstName,LEAAdminMiddleInitial,LEAAdminLastName,LEAAdminSuffix,LEAAdminPhone,LEAAdminPhoneExtn,SchoolInstCtgyDesc,SchoolAUNNum,SchoolBranchNum,SchoolName,GradeYear,GradeList,GradeCtgy,K4_Half,K4_Full,K5_Half,K5_Full,Grade_1,Grade_2,Grade_3,Grade_4,Grade_5,Grade_6,Elementary_Ungraded,Grade_7,Grade_8,Grade_9,Grade_10,Grade_11,Grade_12,Secondary_Ungraded,SchoolCountyName,SchoolStatus,SchoolStatusEffDate,SchoolWebAddress,SchoolPublicEmailAddress,SchoolPhone,SchoolPhoneExtn,SchoolMailingAddressLine1,SchoolMailingAddressLine2,SchoolMailingCity,SchoolMailingState,SchoolMailingZipCode,SchoolMailingZipCodeExtn,SchoolLocationAddressLine1,SchoolLocationAddressLine2,SchoolLocationCity,SchoolLocationState,SchoolLocationZipCode,SchoolLocationZipCodeExtn,SchoolAdminTitle,SchoolAdminSalutation,SchoolAdminFirstName,SchoolAdminMiddleInitial,SchoolAdminLastName,SchoolAdminSuffix,CyberSchoolInd
127040503,Aliquippa SD,0,School District,27,Beaver Valley IU 27,Beaver,Open,06/08/1999,http://www.quipsd.org,,800 21st Street,,Aliquippa,PA,15001,2763,800 21st Street,,Aliquippa,PA,15001,2763,(724)857-7500,1105,Superintendent,Dr,Phillip,K,Woods,,(724)857-7500,1100,Regular School,127040503,8086,Aliquippa JSHS,2021-2022,7-12,SECONDARY,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,Beaver,Open,07/01/2009,,,(724)857-7500,4001,800 21st Street,,Aliquippa,PA,15001,,100 Harding Avenue,,Aliquippa,PA,15001,    ,Principal,Ms,Stacey,,Alexander,,
103020603,Allegheny Valley SD,0,School District,3,Allegheny IU 3,Allegheny,Open,06/08/1999,http://www.avsdweb.org,,300 Pearl Ave,,Cheswick,PA,15024,1066,300 Pearl Ave,,Cheswick,PA,15024,1066,(724)274-5300,,Superintendent,Dr,Patrick,M,Graczyk,,(724)274-5300,,Regular School,103020603,0029,Springdale JSHS,2021-2022,7-12,SECONDARY,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,Allegheny,Open,06/30/2000,http://www.avsdweb.org/,,(724)274-8100,,501 Butler Rd,,Springdale,PA,15144,1298,501 Butler Rd,,Springdale,PA,15144,1298,Principal,Mr,Andrew,,Leviski,,
103020603,Allegheny Valley SD,1,School District,3,Allegheny IU 3,Allegheny,Open,06/08/1999,http://www.avsdweb.org,,300 Pearl Ave,,Cheswick,PA,15024,1066,300 Pearl Ave,,Cheswick,PA,15024,1066,(724)274-5300,,Superintendent,Dr,Patrick,M,Graczyk,,(724)274-5300,,Regular School,103020603,5296,Acmetonia El Sch,2021-2022,"PreKH,K5F-6",ELEMENTARY,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,Allegheny,Open,01/26/1999,http://www.avsdweb.org,,(724)274-6500,,300 Pearl Street,,Cheswick,PA,15024,1066,300 Pearl Street,,Cheswick,PA,15024,1066,Principal,Mr,Gregory,,Heavner,,
106160303,Allegheny-Clarion Valley SD,0,School District,6,Riverview IU 6,Clarion,Open,09/22/1999,http://www.acvsd.org,,PO Box 100,,Foxburg,PA,16036,0100,776 Route 58,,Foxburg,PA,16036,0100,(724)659-5820,1108,SUPERINTENDENT,Mr,DAVID,B,MCDEAVITT,,(724)659-5820,1108,Regular School,106160303,4664,Allegheny-Clarion Valley HS,2021-2022,7-12,SECONDARY,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,Clarion,Open,11/10/1997,http://WWW.ACVSD.ORG,,(724)659-4661,,PO Box 345,,Foxburg,PA,16036,0345,762 Route 58,,Foxburg,PA,16036,,Principal,Mr,William,,Jordan,,
106160303,Allegheny-Clarion Valley SD,0,School District,6,Riverview IU 6,Clarion,Open,09/22/1999,http://www.acvsd.org,,PO Box 100,,Foxburg,PA,16036,0100,776 Route 58,,Foxburg,PA,16036,0100,(724)659-5820,1108,SUPERINTENDENT,Mr,DAVID,B,MCDEAVITT,,(724)659-5820,1108,Regular School,106160303,7467,Allegheny-Clarion Valley Elem,2021-2022,K5F-6,ELEMENTARY,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,Clarion,Open,04/02/1998,http://WWW.ACVSD.ORG,,(724)659-3555,,PO Box 347,,Foxburg,PA,16036,0347,776 Route 58,,Foxburg,PA,16036,,Principal,Mrs,Lori,,Sherman,,
121390302,Allentown City SD,0,School District,21,Carbon-Lehigh IU 21,Lehigh,Open,08/14/2000,http://www.allentownsd.org/,,31 S Penn Street,PO Box 328,Allentown,PA,18105,0328,31 S Penn Street,PO Box 328,Allentown,PA,18105,0328,(484)765-4000,,Superintendent,Dr,John,D,Stanford,,(484)765-4235,,Regular School,121390302,2768,Hiram W Dodd El Sch,2021-2022,K5F-5,ELEMENTARY,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,Lehigh,Open,08/09/2000,,,(484)765-4501,,1944 S Church St,,Allentown,PA,18103,8690,1944 S Church St,,Allentown,PA,18103,8690,Principal,Mrs,Karen,,Boardman,,
121390302,Allentown City SD,0,School District,21,Carbon-Lehigh IU 21,Lehigh,Open,08/14/2000,http://www.allentownsd.org/,,31 S Penn Street,PO Box 328,Allentown,PA,18105,0328,31 S Penn Street,PO Box 328,Allentown,PA,18105,0328,(484)765-4000,,Superintendent,Dr,John,D,Stanford,,(484)765-4235,,Regular School,121390302,2774,Jefferson El Sch,2021-2022,K5F-5,ELEMENTARY,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,Lehigh,Open,05/20/1993,,,(484)765-4421,,750 Saint John St,,Allentown,PA,18103,3293,750 Saint John St,,Allentown,PA,18103,3293,Principal,Ms,Daria,,Custer,,
121390302,Allentown City SD,0,School District,21,Carbon-Lehigh IU 21,Lehigh,Open,08/14/2000,http://www.allentownsd.org/,,31 S Penn Street,PO Box 328,Allentown,PA,18105,0328,31 S Penn Street,PO Box 328,Allentown,PA,18105,0328,(484)765-4000,,Superintendent,Dr,John,D,Stanford,,(484)765-4235,,Regular School,121390302,2775,Lehigh Parkway El Sch,2021-2022,K5F-5,ELEMENTARY,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,Lehigh,Open,07/16/1999,,,(484)765-4441,,1708 Coronado St,,Allentown,PA,18103,4793,1708 Coronado St,,Allentown,PA,18103,4793,Principal,Mr,Matt,,Pile,,
121390302,Allentown City SD,0,School District,21,Carbon-Lehigh IU 21,Lehigh,Open,08/14/2000,http://www.allentownsd.org/,,31 S Penn Street,PO Box 328,Allentown,PA,18105,0328,31 S Penn Street,PO Box 328,Allentown,PA,18105,0328,(484)765-4000,,Superintendent,Dr,John,D,Stanford,,(484)765-4235,,Regular School,121390302,2779,Mosser El Sch,2021-2022,K5F-5,ELEMENTARY,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,Lehigh,Open,08/09/2000,,,(484)765-5881,,129 S Dauphin St,,Allentown,PA,18109,2797,129 S Dauphin St,,Allentown,PA,18109,2797,Principal,Mrs,Deanna,,Maguire,,
121390302,Allentown City SD,0,School District,21,Carbon-Lehigh IU 21,Lehigh,Open,08/14/2000,http://www.allentownsd.org/,,31 S Penn Street,PO Box 328,Allentown,PA,18105,0328,31 S Penn Street,PO Box 328,Allentown,PA,18105,0328,(484)765-4000,,Superintendent,Dr,John,D,Stanford,,(484)765-4235,,Regular School,121390302,2780,Muhlenberg El Sch,2021-2022,K5F-5,ELEMENTARY,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,Lehigh,Open,07/03/1997,,,(484)765-4861,,740 N 21st St,,Allentown,PA,18104,4088,740 N 21st St,,Allentown,PA,18104,4088,Principal,Mr,Robert,,Snyder,,
121390302,Allentown City SD,0,School District,21,Carbon-Lehigh IU 21,Lehigh,Open,08/14/2000,http://www.allentownsd.org/,,31 S Penn Street,PO Box 328,Allentown,PA,18105,0328,31 S Penn Street,PO Box 328,Allentown,PA,18105,0328,(484)765-4000,,Superintendent,Dr,John,D,Stanford,,(484)765-4235,,Regular School,121390302,2781,Ritter El Sch,2021-2022,K5F-5,ELEMENTARY,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,Lehigh,Open,08/09/2000,,,(484)765-5661,,790 N Plymouth Street,,Allentown,PA,18109,2396,790 N Plymouth Street,,Allentown,PA,18109,2396,Principal,Mrs,Melissa,,Marcks,,
121390302,Allentown City SD,0,School District,21,Carbon-Lehigh IU 21,Lehigh,Open,08/14/2000,http://www.allentownsd.org/,,31 S Penn Street,PO Box 328,Allentown,PA,18105,0328,31 S Penn Street,PO Box 328,Allentown,PA,18105,0328,(484)765-4000,,Superintendent,Dr,John,D,Stanford,,(484)765-4235,,Regular School,121390302,2782,Roosevelt El Sch,2021-2022,K5F-5,ELEMENTARY,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,Lehigh,Open,08/09/2000,,,(484)765-4461,,210 W Susquehanna St,,Allentown,PA,18103,4197,210 W Susquehanna St,,Allentown,PA,18103,4197,Principal,Ms,Shannon,,Peters,,
121390302,Allentown City SD,0,School District,21,Carbon-Lehigh IU 21,Lehigh,Open,08/14/2000,http://www.allentownsd.org/,,31 S Penn Street,PO Box 328,Allentown,PA,18105,0328,31 S Penn Street,PO Box 328,Allentown,PA,18105,0328,(484)765-4000,,Superintendent,Dr,John,D,Stanford,,(484)765-4235,,Regular School,121390302,2785,Union Terrace El Sch,2021-2022,K5F-5,ELEMENTARY,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,Lehigh,Open,05/20/1993,,,(484)765-5481,,1939 W Union St,,Allentown,PA,18104,6795,1939 W Union St,,Allentown,PA,18104,6795,Principal,Mr,David,,Hahn,,
121390302,Allentown City SD,0,School District,21,Carbon-Lehigh IU 21,Lehigh,Open,08/14/2000,http://www.allentownsd.org/,,31 S Penn Street,PO Box 328,Allentown,PA,18105,0328,31 S Penn Street,PO Box 328,Allentown,PA,18105,0328,(484)765-4000,,Superintendent,Dr,John,D,Stanford,,(484)765-4235,,Regular School,121390302,2786,Washington El Sch,2021-2022,1-5,ELEMENTARY,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,Lehigh,Open,05/20/1993,,,(484)765-4941,,837 N 9th St,,Allentown,PA,18102,1494,837 N 9th St,,Allentown,PA,18102,1494,Principal,Mr,Robert,,Wheeler,,
121390302,Allentown City SD,0,School District,21,Carbon-Lehigh IU 21,Lehigh,Open,08/14/2000,http://www.allentownsd.org/,,31 S Penn Street,PO Box 328,Allentown,PA,18105,0328,31 S Penn Street,PO Box 328,Allentown,PA,18105,0328,(484)765-4000,,Superintendent,Dr,John,D,Stanford,,(484)765-4235,,Regular School,121390302,2790,Central El Sch,2021-2022,K5F-5,ELEMENTARY,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,Lehigh,Open,08/09/2000,,,(484)765-4801,,829 W Turner St,,Allentown,PA,18102,4066,829 W Turner St,,Allentown,PA,18102,4066,Principal,Mrs,Rebecca,,Bodnar,,
121390302,Allentown City SD,0,School District,21,Carbon-Lehigh IU 21,Lehigh,Open,08/14/2000,http://www.allentownsd.org/,,31 S Penn Street,PO Box 328,Allentown,PA,18105,0328,31 S Penn Street,PO Box 328,Allentown,PA,18105,0328,(484)765-4000,,Superintendent,Dr,John,D,Stanford,,(484)765-4235,,Regular School,121390302,2791,Harrison-Morton MS,2021-2022,"6,7-8",ELEMENTARY/SECONDARY,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,Lehigh,Open,07/03/1997,,,(484)765-5701,,137 N 2nd St,,Allentown,PA,18101,1916,137 N 2nd St,,Allentown,PA,18101,1916,Principal,Mr,Patrick,,McNulty,,
121390302,Allentown City SD,0,School District,21,Carbon-Lehigh IU 21,Lehigh,Open,08/14/2000,http://www.allentownsd.org/,,31 S Penn Street,PO Box 328,Allentown,PA,18105,0328,31 S Penn Street,PO Box 328,Allentown,PA,18105,0328,(484)765-4000,,Superintendent,Dr,John,D,Stanford,,(484)765-4235,,Regular School,121390302,2792,Francis D Raub MS,2021-2022,"6,7-8",ELEMENTARY/SECONDARY,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,Lehigh,Open,08/10/2000,,,(484)765-5301,,102 S Saint Cloud St,,Allentown,PA,18104,6726,102 S Saint Cloud St,,Allentown,PA,18104,6726,Principal,Mr,Jose,,Delgado,,
121390302,Allentown City SD,0,School District,21,Carbon-Lehigh IU 21,Lehigh,Open,08/14/2000,http://www.allentownsd.org/,,31 S Penn Street,PO Box 328,Allentown,PA,18105,0328,31 S Penn Street,PO Box 328,Allentown,PA,18105,0328,(484)765-4000,,Superintendent,Dr,John,D,Stanford,,(484)765-4235,,Regular School,121390302,2793,South Mountain MS,2021-2022,"6,7-8",ELEMENTARY/SECONDARY,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,Lehigh,Open,05/20/1993,,,(484)765-4301,,709 W Emaus Ave,,Allentown,PA,18103,6778,709 W Emaus Ave,,Allentown,PA,18103,6778,Principal,Mr,Frank,,Derrick,,
121390302,Allentown City SD,0,School District,21,Carbon-Lehigh IU 21,Lehigh,Open,08/14/2000,http://www.allentownsd.org/,,31 S Penn Street,PO Box 328,Allentown,PA,18105,0328,31 S Penn Street,PO Box 328,Allentown,PA,18105,0328,(484)765-4000,,Superintendent,Dr,John,D,Stanford,,(484)765-4235,,Regular School,121390302,2794,William Allen HS,2021-2022,9-12,SECONDARY,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,Lehigh,Open,08/09/2000,,,(484)765-5001,,106 N 17th St,,Allentown,PA,18104,5692,106 N 17th St,,Allentown,PA,18104,5692,,,,,,,
121390302,Allentown City SD,0,School District,21,Carbon-Lehigh IU 21,Lehigh,Open,08/14/2000,http://www.allentownsd.org/,,31 S Penn Street,PO Box 328,Allentown,PA,18105,0328,31 S Penn Street,PO Box 328,Allentown,PA,18105,0328,(484)765-4000,,Superintendent,Dr,John,D,Stanford,,(484)765-4235,,Regular School,121390302,2795,Louis E Dieruff HS,2021-2022,9-12,SECONDARY,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,Lehigh,Open,08/09/2000,,,(484)765-5501,,815 N Irving St,,Allentown,PA,18109,1894,815 N Irving St,,Allentown,PA,18109,1894,Principal,Mr,Michael,,Makhoul,,
121390302,Allentown City SD,0,School District,21,Carbon-Lehigh IU 21,Lehigh,Open,08/14/2000,http://www.allentownsd.org/,,31 S Penn Street,PO Box 328,Allentown,PA,18105,0328,31 S Penn Street,PO Box 328,Allentown,PA,18105,0328,(484)765-4000,,Superintendent,Dr,John,D,Stanford,,(484)765-4235,,Regular School,121390302,4929,Trexler MS,2021-2022,"6,7-8",ELEMENTARY/SECONDARY,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,Lehigh,Open,05/20/1993,,,(484)765-4601,,851 N 15th St,,Allentown,PA,18102,1201,851 N 15th St,,Allentown,PA,18102,1201,Principal,Mr,Robert,,Morrow,,
121390302,Allentown City SD,0,School District,21,Carbon-Lehigh IU 21,Lehigh,Open,08/14/2000,http://www.allentownsd.org/,,31 S Penn Street,PO Box 328,Allentown,PA,18105,0328,31 S Penn Street,PO Box 328,Allentown,PA,18105,0328,(484)765-4000,,Superintendent,Dr,John,D,Stanford,,(484)765-4235,,Regular School,121390302,6448,Sheridan El Sch,2021-2022,1-5,ELEMENTARY,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,Lehigh,Open,05/20/1993,,,(484)765-4881,,521 N 2nd St,,Allentown,PA,18102,2597,521 N 2nd St,,Allentown,PA,18102,2597,Principal,Ms,Lisa,,Lesko,,
121390302,Allentown City SD,0,School District,21,Carbon-Lehigh IU 21,Lehigh,Open,08/14/2000,http://www.allentownsd.org/,,31 S Penn Street,PO Box 328,Allentown,PA,18105,0328,31 S Penn Street,PO Box 328,Allentown,PA,18105,0328,(484)765-4000,,Superintendent,Dr,John,D,Stanford,,(484)765-4235,,Regular School,121390302,8140,Luis A. Ramos El Sch,2021-2022,K5F-5,ELEMENTARY,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,Lehigh,Open,07/01/2010,,,(484)765-4841,,1430 West Allen St,,Allentown,PA,18102,    ,1430 West Allen St,,Allentown,PA,18102,    ,Principal,Mr,Joshua,,Radcliffe,,
121390302,Allentown City SD,0,School District,21,Carbon-Lehigh IU 21,Lehigh,Open,08/14/2000,http://www.allentownsd.org/,,31 S Penn Street,PO Box 328,Allentown,PA,18105,0328,31 S Penn Street,PO Box 328,Allentown,PA,18105,0328,(484)765-4000,,Superintendent,Dr,John,D,Stanford,,(484)765-4235,,Regular School,121390302,8412,Building 21 Allentown,2021-2022,9-12,SECONDARY,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,Lehigh,Open,07/01/2017,,,(484)765-4400,,265 Lehigh St,,Allentown,PA,18102,,265 Lehigh St,,Allentown,PA,18102,,Principal,Mr,Jose,,Rosado,,
121390302,Allentown City SD,0,School District,21,Carbon-Lehigh IU 21,Lehigh,Open,08/14/2000,http://www.allentownsd.org/,,31 S Penn Street,PO Box 328,Allentown,PA,18105,0328,31 S Penn Street,PO Box 328,Allentown,PA,18105,0328,(484)765-4000,,Superintendent,Dr,John,D,Stanford,,(484)765-4235,,Regular School,121390302,8413,Jackson Early Childhood Center,2021-2022,K5F,ELEMENTARY,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lehigh,Open,07/01/2017,,,(484)765-4700,,517 N 15th St,,Allentown,PA,18102,,517 N 15th St,,Allentown,PA,18102,,Principal,Mrs,Lindsay,,Perkins,,
121390302,Allentown City SD,0,School District,21,Carbon-Lehigh IU 21,Lehigh,Open,08/14/2000,http://www.allentownsd.org/,,31 S Penn Street,PO Box 328,Allentown,PA,18105,0328,31 S Penn Street,PO Box 328,Allentown,PA,18105,0328,(484)765-4000,,Superintendent,Dr,John,D,Stanford,,(484)765-4235,,Regular School,121390302,8484,Brigadier General Anna Mae Hays El Sch,2021-2022,K5F-5,ELEMENTARY,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,Lehigh,Open,07/01/2020,,,(484)765-4000,,1227 W Gordon St,,Allentown,PA,18102,,1227 W Gordon St,,Allentown,PA,18102,,Principal,Mr,Naaman,,Schlegel,,
126512990,Alliance for Progress CS,0,Charter School                          ,26,Philadelphia IU 26,Philadelphia,Open,05/18/1998,http://www.afpcs.org,,1821-39 Cecil B Moore Ave,,Philadelphia,PA,19121,,1821-39 Cecil B Moore Ave,,Philadelphia,PA,19121,,(215)232-4892,,Chief Executive Officer,Ms,Stacey,,Scott,,(215)232-4892,,Regular School,126512990,7543,Alliance for Progress CS,2021-2022,"K5F-6,7-8",ELEMENTARY/SECONDARY,0,0,0,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,Philadelphia,Open,10/20/1999,,,(215)232-4892,,1821-39 Cecil B Moore Avenue,,Philadelphia,PA,19121,,1821-39 Cecil B Moore Avenue,,Philadelphia,PA,19121,,Chief Executive Officer,Ms,Stacey,,Scott,,0
108070502,Altoona Area SD,0,School District,8,Appalachia IU 8,Blair,Open,06/08/1999,http://www.aasdcat.com/aasd,,1201 8th Avenue,,Altoona,PA,16602,2427,1201 8th Avenue,,Altoona,PA,16602,2427,(814)946-8211,,Superintendent of Schools,Dr,Charles,A,Prijatelj,,(814)946-8350,,Regular School,108070502,0891,Baker El Sch,2021-2022,K5F-5,ELEMENTARY,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,Blair,Open,07/17/2000,https://baker.aasdcat.com/,,(814)946-8388,,108 W Ward Ave,,Altoona,PA,16602,3145,108 W Ward Ave,,Altoona,PA,16602,3145,Principal,Mr,Richard,,Adams,,
108070502,Altoona Area SD,0,School District,8,Appalachia IU 8,Blair,Open,06/08/1999,http://www.aasdcat.com/aasd,,1201 8th Avenue,,Altoona,PA,16602,2427,1201 8th Avenue,,Altoona,PA,16602,2427,(814)946-8211,,Superintendent of Schools,Dr,Charles,A,Prijatelj,,(814)946-8350,,Regular School,108070502,0895,Juniata El Sch,2021-2022,K5F-5,ELEMENTARY,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,Blair,Open,10/08/1998,https://juniata.aasdcat.com/,,(814)946-8394,,418 N 8th Ave Juniata,,Altoona,PA,16601,5718,418 N 8th Ave Juniata,,Altoona,PA,16601,5718,Principal,Mrs,Brandi,,Orner,,
108070502,Altoona Area SD,0,School District,8,Appalachia IU 8,Blair,Open,06/08/1999,http://www.aasdcat.com/aasd,,1201 8th Avenue,,Altoona,PA,16602,2427,1201 8th Avenue,,Altoona,PA,16602,2427,(814)946-8211,,Superintendent of Schools,Dr,Charles,A,Prijatelj,,(814)946-8350,,Regular School,108070502,0902,Pleasant Valley El Sch,2021-2022,K5F-5,ELEMENTARY,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,Blair,Open,10/05/2000,https://pleval.aasdcat.com/,,(814)946-8397,,310 Cayuga Avenue,,Altoona,PA,16602,4500,310 Cayuga Avenue,,Altoona,PA,16602,4500,Principal,Mrs,Teri,,Myers,,
108070502,Altoona Area SD,0,School District,8,Appalachia IU 8,Blair,Open,06/08/1999,http://www.aasdcat.com/aasd,,1201 8th Avenue,,Altoona,PA,16602,2427,1201 8th Avenue,,Altoona,PA,16602,2427,(814)946-8211,,Superintendent of Schools,Dr,Charles,A,Prijatelj,,(814)946-8350,,Regular School,108070502,0908,Irving El Sch,2021-2022,K5F-5,ELEMENTARY,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,Blair,Open,07/17/2000,https://mhi.aasdcat.com/,,(814)946-8392,,110 Cherry Ave,,Altoona,PA,16601,4555,110 Cherry Ave,,Altoona,PA,16601,4555,Principal,Mrs,Brandy,,Agnew,,
108070502,Altoona Area SD,0,School District,8,Appalachia IU 8,Blair,Open,06/08/1999,http://www.aasdcat.com/aasd,,1201 8th Avenue,,Altoona,PA,16602,2427,1201 8th Avenue,,Altoona,PA,16602,2427,(814)946-8211,,Superintendent of Schools,Dr,Charles,A,Prijatelj,,(814)946-8350,,Regular School,108070502,0913,Altoona Area HS,2021-2022,"6,7-12",ELEMENTARY/SECONDARY,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,Blair,Open,08/06/1998,https://aahs.aasdcat.com/,,(814)940-6986,,1404 6th Ave,,Altoona,PA,16602,2427,1404 6th Ave,,Altoona,PA,16602,2427,Principal,Mr,Andrew,,Neely,,
108070502,Altoona Area SD,0,School District,8,Appalachia IU 8,Blair,Open,06/08/1999,http://www.aasdcat.com/aasd,,1201 8th Avenue,,Altoona,PA,16602,2427,1201 8th Avenue,,Altoona,PA,16602,2427,(814)946-8211,,Superintendent of Schools,Dr,Charles,A,Prijatelj,,(814)946-8350,,Regular School,108070502,0930,Juniata Gap El Sch,2021-2022,K5F-5,ELEMENTARY,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,Blair,Open,10/08/1998,https://jgap.aasdcat.com/,,(814)946-8401,,3365 Juniata Gap Road,,Altoona,PA,16601,9804,3365 Juniata Gap Road,,Altoona,PA,16601,9804,Principal,Mrs,Tricia,,Rosas,,
108070502,Altoona Area SD,0,School District,8,Appalachia IU 8,Blair,Open,06/08/1999,http://www.aasdcat.com/aasd,,1201 8th Avenue,,Altoona,PA,16602,2427,1201 8th Avenue,,Altoona,PA,16602,2427,(814)946-8211,,Superintendent of Schools,Dr,Charles,A,Prijatelj,,(814)946-8350,,Regular School,108070502,0933,Logan El Sch,2021-2022,K5F-5,ELEMENTARY,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,Blair,Open,10/08/1998,https://logan.aasdcat.com/,,(814)946-8370,,301 Sycamore Street Greenwood,,Altoona,PA,16602,,301 Sycamore Street Greenwood,,Altoona,PA,16602,,Principal,Mr,James,,Abbott,,
108070502,Altoona Area SD,0,School District,8,Appalachia IU 8,Blair,Open,06/08/1999,http://www.aasdcat.com/aasd,,1201 8th Avenue,,Altoona,PA,16602,2427,1201 8th Avenue,,Altoona,PA,16602,2427,(814)946-8211,,Superintendent of Schools,Dr,Charles,A,Prijatelj,,(814)946-8350,,Regular School,108070502,7199,Mowrie A Ebner El Sch,2021-2022,K5F-5,ELEMENTARY,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,Blair,Open,07/17/2000,https://ebner.aasdcat.com/,,(814)946-8400,,308 Hillside Avenue,,Altoona,PA,16601,9602,308 Hillside Avenue,,Altoona,PA,16601,9602,Principal,Mrs,Melissa,,Douglas-Kline,,
108070502,Altoona Area SD,0,School District,8,Appalachia IU 8,Blair,Open,06/08/1999,http://www.aasdcat.com/aasd,,1201 8th Avenue,,Altoona,PA,16602,2427,1201 8th Avenue,,Altoona,PA,16602,2427,(814)946-8211,,Superintendent of Schools,Dr,Charles,A,Prijatelj,,(814)946-8350,,Regular School,108070502,7425,Kimmel Alternative School,2021-2022,7-12,SECONDARY,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,Blair,Open,08/31/2000,https://kimmel.aasdcat.com/,,(814)946-8246,,200 East Crawford Avenue,,Altoona,PA,16602,    ,200 East Crawford Avenue,,Altoona,PA,16602,    ,Principal,Ms,Kerri,,Herrington,,
108070502,Altoona Area SD,0,School District,8,Appalachia IU 8,Blair,Open,06/08/1999,http://www.aasdcat.com/aasd,,1201 8th Avenue,,Altoona,PA,16602,2427,1201 8th Avenue,,Altoona,PA,16602,2427,(814)946-8211,,Superintendent of Schools,Dr,Charles,A,Prijatelj,,(814)946-8350,,Regular School,108070502,7986,Altoona Area Jr HS,2021-2022,"6,7-8",ELEMENTARY/SECONDARY,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,Blair,Open,07/01/2008,https://aajhs.aasdcat.com/,,(814)381-7512,,1400 7th Ave,,Altoona,PA,16602,,1400 7th Ave,,Altoona,PA,16602,,Principal,Mrs,Lori,,Mangan,,
108070502,Altoona Area SD,0,School District,8,Appalachia IU 8,Blair,Open,06/08/1999,http://www.aasdcat.com/aasd,,1201 8th Avenue,,Altoona,PA,16602,2427,1201 8th Avenue,,Altoona,PA,16602,2427,(814)946-8211,,Superintendent of Schools,Dr,Charles,A,Prijatelj,,(814)946-8350,,Regular School,108070502,8280,Penn-Lincoln El Sch,2021-2022,K5F-5,ELEMENTARY,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,Blair,Open,07/01/2013,https://penlin.aasdcat.com/,,(814)946-8396,,411 12th St,,Altoona,PA,16602,3624,411 12th St,,Altoona,PA,16602,3624,Principal,Mr,Erik,,Dambeck,,
